longevity_hours,sillage_score,top_note_count,price_usd,concentration_percent,fragrance_family,brand_tier,gender_target,contains_alcohol,limited_edition,perfume_category,longevity_hours_outlier_flag,sillage_score_outlier_flag,top_note_count_outlier_flag,price_usd_outlier_flag,concentration_percent_outlier_flag
4.19,6.97,4,26.79,17.21,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
5.27,2.17,5,91.93,1.62,Citrus,Niche,Men,1,0,Eau De Cologne,False,False,False,False,False
0.5,3.9,3,117.46,3.86,Floral,Luxury,Unisex,0,0,Eau De Cologne,False,False,False,False,False
4.19,5.87,5,245.42,18.58,Fresh,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
7.76,8.38,9,219.73,12.53,Citrus,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
8.4,8.52,6,41.25,13.5,Floral,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
9.58,8.84,8,66.61,13.8,Citrus,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
5.82,5.45,7,48.82,14.84,Floral,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
4.38,2.46,10,51.7,2.19,Woody,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
7.18,7.45,4,116.69,19.96,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
5.99,2.41,7,64.63,6.17,Oriental,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
0.66,1.0,5,55.99,4.58,Citrus,Luxury,Unisex,1,0,Eau De Cologne,False,False,False,False,False
0.5,5.5,10,128.7,5.19,Oriental,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
4.13,7.59,5,100.55,16.55,Citrus,Niche,Men,1,1,Eau De Parfum,False,False,False,False,False
3.67,6.16,6,84.13,18.02,Floral,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
10.53,10.0,5,257.06,24.2,Woody,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
3.1,5.66,6,10.0,5.79,Fresh,Drugstore,Men,0,0,Eau De Cologne,False,False,False,False,False
6.37,6.38,5,102.51,17.86,Floral,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
3.06,2.86,8,12.65,10.51,Fresh,Designer,Unisex,1,0,Eau De Cologne,False,False,False,False,False
4.99,6.25,6,10.0,1.5,Woody,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
3.07,9.28,7,151.62,16.99,Oriental,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
1.35,3.89,9,70.94,11.92,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.5,3.06,7,89.04,10.78,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
3.49,4.62,4,86.67,4.6,Citrus,Luxury,Women,1,0,Eau De Cologne,False,False,False,False,False
10.07,10.0,3,39.54,17.51,Woody,Unknown,Women,0,0,Eau De Parfum,False,False,False,False,False
4.5,5.43,7,114.8,5.63,Oriental,Drugstore,Women,0,0,Eau De Toilette,False,False,False,False,False
5.78,5.45,6,182.78,10.85,Fresh,Drugstore,Women,1,1,Eau De Toilette,False,False,False,False,False
10.17,8.64,1,271.31,29.68,Woody,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
5.85,1.0,8,79.54,12.74,Fresh,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
4.7,3.59,4,27.74,3.96,Fresh,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
1.46,7.14,4,84.97,11.71,Oriental,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
1.23,3.34,5,34.67,1.91,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
3.77,1.95,8,43.22,8.46,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
6.35,4.88,5,28.67,8.17,Fresh,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
6.38,1.0,8,85.7,7.98,Fresh,Designer,Unisex,0,0,Eau De Cologne,False,False,False,False,False
3.9,1.12,9,67.38,1.5,Floral,Drugstore,Men,1,1,Eau De Cologne,False,False,False,False,False
7.87,6.82,6,71.41,21.02,Woody,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
5.86,5.25,6,84.56,4.6,Floral,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.65,6.26,9,49.88,2.32,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
2.58,4.57,8,42.04,14.68,Floral,Drugstore,Unisex,0,0,Eau De Toilette,False,False,False,False,False
5.24,5.66,6,10.0,9.15,Woody,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.78,2.45,10,98.61,6.28,Oriental,Luxury,Men,1,0,Eau De Cologne,False,False,False,False,False
4.5,2.89,5,104.93,9.4,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
4.5,2.11,5,20.29,2.09,Citrus,Drugstore,Men,1,1,Eau De Toilette,False,False,False,False,False
6.01,4.23,9,50.72,5.99,Oriental,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
8.29,4.33,4,14.33,9.07,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
3.98,5.21,4,59.19,7.2,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
4.57,7.06,2,115.27,26.11,Woody,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.93,1.81,7,127.15,12.91,Woody,Luxury,Unisex,1,1,Eau De Toilette,False,False,False,False,False
8.2,6.26,8,130.05,8.71,Floral,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
9.16,4.71,4,182.66,27.72,Oriental,Designer,Men,1,0,Perfume Extract,False,False,False,False,False
5.75,1.0,3,107.26,20.67,Woody,Luxury,Women,0,0,Eau De Parfum,False,False,False,False,False
4.38,3.3,1,82.41,7.4,Citrus,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
10.2,7.65,4,10.0,21.84,Floral,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
0.84,4.23,8,63.51,7.79,Fresh,Drugstore,Women,0,1,Eau De Toilette,False,False,False,False,False
5.14,6.64,10,10.0,16.52,Woody,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
6.16,6.76,4,160.53,17.06,Woody,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
1.32,6.82,6,80.46,10.49,Fresh,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
12.23,10.0,6,288.16,20.64,Woody,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
0.59,6.36,7,92.47,10.06,Floral,Drugstore,Men,1,1,Eau De Toilette,False,False,False,False,False
3.5,3.08,8,65.21,5.66,Fresh,Luxury,Women,0,1,Eau De Cologne,False,False,False,False,False
3.9,4.03,9,134.3,13.95,Woody,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.41,5.71,3,106.72,9.44,Oriental,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
2.08,6.56,8,13.49,12.91,Floral,Drugstore,Unisex,1,1,Eau De Toilette,False,False,False,False,False
13.02,8.11,2,223.72,32.61,Fresh,Drugstore,Men,1,0,Perfume Extract,False,False,False,False,False
11.63,6.02,5,195.94,18.37,Fresh,Unknown,Men,1,0,Eau De Parfum,False,False,False,False,False
4.48,1.0,8,29.71,3.47,Oriental,Designer,Unisex,0,1,Eau De Cologne,False,False,False,False,False
2.63,4.74,3,278.3,1.98,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
4.08,6.25,6,87.53,11.88,Fresh,Luxury,Women,0,0,Eau De Toilette,False,False,False,False,False
7.37,8.09,5,113.13,20.3,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
7.36,10.0,5,57.56,13.21,Woody,Niche,Unisex,0,0,Eau De Parfum,False,False,False,False,False
0.5,7.21,7,70.52,8.05,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
5.69,6.69,6,19.22,11.27,Floral,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
7.95,6.84,8,61.84,2.69,Oriental,Luxury,Men,0,0,Eau De Toilette,False,False,False,False,False
4.01,4.53,8,90.1,11.89,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
8.03,7.57,6,151.48,14.14,Floral,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
6.48,4.79,4,159.54,21.8,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
10.27,8.48,1,255.04,19.74,Citrus,Designer,Women,0,0,Perfume Extract,False,False,False,False,False
6.19,10.0,4,105.13,14.6,Citrus,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
0.5,1.0,4,122.21,7.71,Oriental,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
4.07,4.29,6,110.76,10.65,Oriental,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
13.11,7.78,2,257.16,21.16,Fresh,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
10.43,8.83,3,246.19,24.85,Floral,Drugstore,Women,1,1,Perfume Extract,False,False,False,False,False
2.4,3.3,7,85.52,5.51,Oriental,Drugstore,Unisex,0,0,Eau De Cologne,False,False,False,False,False
6.11,3.77,6,68.33,13.41,Citrus,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
1.51,4.26,7,86.87,1.5,Floral,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.74,1.77,4,98.96,15.61,Woody,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
0.5,4.44,4,10.0,15.32,Oriental,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
2.55,1.0,7,10.0,8.64,Citrus,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
3.71,2.78,7,10.0,2.79,Citrus,Niche,Unisex,0,0,Eau De Cologne,False,False,False,False,False
0.5,6.44,8,17.57,12.07,Fresh,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
0.5,1.0,10,10.0,1.5,Woody,Designer,Men,1,1,Eau De Cologne,False,False,False,False,False
5.12,9.59,6,140.42,19.32,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
2.07,6.36,4,71.94,11.56,Oriental,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
4.41,6.14,5,33.58,13.0,Fresh,Drugstore,Women,0,0,Eau De Toilette,False,False,False,False,False
3.67,3.86,8,49.01,10.95,Floral,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
2.38,5.69,7,38.67,17.39,Fresh,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
7.6,8.73,2,244.5,30.68,Woody,Drugstore,Women,1,0,Perfume Extract,False,False,False,False,False
5.54,3.34,7,55.05,8.97,Floral,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
8.69,5.47,3,24.99,17.54,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
5.19,4.5,10,119.07,7.24,Fresh,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
7.35,7.78,4,170.08,29.42,Floral,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
4.56,3.19,5,74.69,18.27,Oriental,Unknown,Women,1,0,Eau De Parfum,False,False,False,False,False
11.83,8.62,4,238.19,30.72,Floral,Luxury,Unisex,1,1,Perfume Extract,False,False,False,False,False
13.8,7.59,3,138.09,23.1,Fresh,Luxury,Unisex,1,1,Eau De Parfum,False,False,False,False,False
4.97,6.59,3,82.0,15.27,Fresh,Luxury,Men,0,0,Eau De Parfum,False,False,False,False,False
4.8,6.59,7,62.67,10.31,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
12.92,8.23,4,142.66,25.11,Floral,Luxury,Men,1,0,Perfume Extract,False,False,False,False,False
5.62,6.58,5,53.87,9.33,Oriental,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
8.87,5.53,6,84.74,13.08,Fresh,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
6.14,4.49,4,43.71,20.26,Woody,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
7.01,3.12,6,30.96,12.06,Floral,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
10.37,7.83,1,308.57,28.84,Floral,Luxury,Men,1,0,Perfume Extract,False,False,False,True,False
4.45,10.0,1,78.95,18.12,Floral,Unknown,Unisex,0,0,Eau De Parfum,False,False,False,False,False
14.15,8.64,1,191.5,20.77,Floral,Luxury,Unisex,0,0,Perfume Extract,False,False,False,False,False
11.66,6.65,1,241.69,27.7,Floral,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
2.91,2.85,8,102.34,1.5,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
3.36,4.24,5,10.0,1.5,Floral,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
9.72,7.07,3,128.74,16.71,Floral,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
7.31,3.86,5,141.53,5.73,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
6.26,5.54,7,10.0,16.69,Fresh,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
2.9,4.98,8,55.06,8.73,Citrus,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
7.72,6.97,2,158.76,20.0,Woody,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
2.84,4.28,5,88.13,5.55,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
10.75,6.96,3,186.05,15.02,Floral,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
7.49,6.58,7,178.54,18.12,Woody,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
3.93,2.23,8,139.54,15.48,Citrus,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.87,4.52,5,144.64,6.7,Floral,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
5.63,3.5,7,68.47,5.86,Oriental,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
13.96,7.48,5,256.37,32.34,Floral,Drugstore,Women,1,0,Perfume Extract,False,False,False,False,False
1.29,3.58,5,13.77,1.5,Woody,Luxury,Unisex,1,1,Eau De Cologne,False,False,False,False,False
8.02,4.05,6,86.3,6.25,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
3.33,4.37,5,181.98,12.93,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
7.5,5.35,7,118.88,17.56,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
2.07,2.2,6,10.0,8.99,Woody,Designer,Unisex,1,0,Eau De Cologne,False,False,False,False,False
4.9,3.72,4,121.91,12.25,Woody,Luxury,Men,1,1,Eau De Parfum,False,False,False,False,False
10.52,8.23,2,112.39,19.5,Woody,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
4.2,4.54,10,10.0,8.34,Oriental,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
3.18,9.84,3,135.76,17.18,Floral,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.29,9.68,2,117.1,13.62,Fresh,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
6.56,8.27,1,132.74,10.08,Citrus,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.02,2.68,7,93.3,2.85,Woody,Drugstore,Women,0,0,Eau De Cologne,False,False,False,False,False
6.16,5.53,4,97.02,18.86,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
3.52,3.9,1,48.59,1.5,Floral,Niche,Women,1,1,Eau De Toilette,False,False,False,False,False
3.29,3.29,3,55.07,7.6,Fresh,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
0.5,3.02,8,129.57,3.61,Citrus,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
3.26,4.4,5,82.53,19.46,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
2.74,3.28,4,154.58,13.37,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
7.17,8.51,1,48.0,19.78,Woody,Unknown,Unisex,1,1,Eau De Parfum,False,False,False,False,False
10.72,7.12,5,66.51,13.61,Woody,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.8,1.0,7,83.21,10.41,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
1.67,4.25,10,124.35,3.62,Oriental,Luxury,Men,1,0,Eau De Cologne,False,False,False,False,False
6.02,7.32,3,61.2,6.13,Oriental,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
8.75,5.66,3,379.53,25.57,Floral,Niche,Unisex,1,0,Perfume Extract,False,False,False,True,False
5.13,9.82,4,92.19,23.79,Fresh,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
8.92,5.7,4,245.89,17.69,Citrus,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
9.22,9.68,3,132.07,19.31,Woody,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
2.46,8.07,1,58.0,18.83,Fresh,Designer,Unisex,1,1,Eau De Parfum,False,False,False,False,False
5.44,7.58,7,77.82,19.6,Floral,Unknown,Men,1,0,Eau De Parfum,False,False,False,False,False
4.14,6.54,5,123.92,13.22,Floral,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
13.13,7.94,7,125.98,12.7,Oriental,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
5.65,8.23,8,207.31,22.16,Fresh,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
5.55,4.8,8,166.91,10.27,Floral,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
3.57,3.27,8,10.0,4.61,Woody,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
5.95,5.88,4,135.23,20.06,Floral,Unknown,Unisex,0,0,Eau De Parfum,False,False,False,False,False
7.94,4.81,4,14.53,10.49,Fresh,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
0.5,3.78,8,116.69,11.87,Woody,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
6.74,6.05,8,97.17,12.53,Citrus,Unknown,Men,1,0,Eau De Toilette,False,False,False,False,False
8.56,4.06,7,140.86,14.36,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
4.63,7.41,3,34.61,13.36,Woody,Drugstore,Unisex,1,1,Eau De Toilette,False,False,False,False,False
3.12,4.71,2,53.82,12.9,Fresh,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
0.5,3.78,9,141.17,8.37,Floral,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
5.43,4.92,5,148.46,15.78,Citrus,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
9.43,7.62,4,72.68,18.26,Citrus,Unknown,Men,1,1,Eau De Parfum,False,False,False,False,False
6.71,7.55,2,159.09,17.82,Floral,Drugstore,Women,0,0,Eau De Parfum,False,False,False,False,False
7.81,7.36,2,115.79,14.68,Woody,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
5.65,6.34,5,57.0,14.15,Floral,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.75,4.54,4,44.89,11.53,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
2.96,5.39,2,81.03,7.43,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
3.63,3.5,5,66.75,12.47,Woody,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
11.3,8.98,7,232.93,27.93,Citrus,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
3.16,2.51,10,37.13,1.5,Oriental,Designer,Men,0,0,Eau De Cologne,False,False,False,False,False
2.73,7.89,6,175.33,22.32,Floral,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
8.89,5.06,1,74.92,11.18,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
4.29,1.0,4,41.2,13.03,Woody,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
4.58,9.13,1,98.97,16.32,Floral,Unknown,Women,1,0,Eau De Parfum,False,False,False,False,False
6.21,1.0,7,171.08,7.5,Floral,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
4.88,8.8,3,166.29,11.05,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
0.5,1.0,8,148.53,2.47,Citrus,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
5.13,5.73,6,28.49,17.85,Floral,Luxury,Men,0,0,Eau De Parfum,False,False,False,False,False
4.28,5.32,4,137.71,18.95,Woody,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
4.62,7.16,3,74.27,11.19,Floral,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
9.34,4.81,5,60.34,12.97,Oriental,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
7.03,10.0,4,10.0,16.94,Oriental,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
12.28,10.0,7,278.81,27.91,Floral,Drugstore,Women,1,1,Perfume Extract,False,False,False,False,False
6.96,7.36,5,162.19,13.82,Fresh,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
2.58,2.91,3,91.78,3.03,Woody,Unknown,Unisex,1,0,Eau De Cologne,False,False,False,False,False
9.18,6.37,7,127.53,12.38,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
9.57,7.07,2,194.35,19.13,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
3.28,4.17,5,52.29,12.06,Woody,Niche,Men,1,1,Eau De Toilette,False,False,False,False,False
8.87,6.66,7,83.54,14.66,Fresh,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
8.87,2.69,8,10.0,12.14,Woody,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
6.39,7.56,2,182.12,14.28,Citrus,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
2.48,6.4,10,10.0,1.5,Oriental,Luxury,Unisex,1,1,Eau De Cologne,False,False,False,False,False
8.53,10.0,1,215.34,27.0,Fresh,Designer,Women,0,0,Perfume Extract,False,False,False,False,False
1.5,8.81,3,215.96,12.6,Fresh,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
3.57,1.43,7,22.65,11.73,Citrus,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
9.63,6.58,3,21.0,7.64,Woody,Niche,Women,0,0,Eau De Toilette,False,False,False,False,False
1.24,5.2,6,127.31,12.71,Fresh,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
7.11,5.46,3,66.63,15.72,Woody,Luxury,Men,0,0,Eau De Parfum,False,False,False,False,False
5.17,6.13,3,38.58,12.86,Fresh,Niche,Women,1,1,Eau De Parfum,False,False,False,False,False
2.93,1.16,7,10.0,7.82,Floral,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
4.78,2.8,6,23.28,4.36,Fresh,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
7.09,4.49,5,127.17,4.55,Floral,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
8.72,5.78,8,104.15,18.48,Citrus,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
7.43,4.02,4,10.0,15.85,Fresh,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
2.91,2.04,1,269.24,18.58,Floral,Luxury,Women,0,0,Eau De Parfum,False,False,False,False,False
2.6,5.11,5,76.53,4.32,Floral,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.08,3.72,6,10.0,6.85,Fresh,Designer,Men,1,1,Eau De Toilette,False,False,False,False,False
5.57,6.24,5,10.0,10.88,Oriental,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
2.96,4.41,8,10.0,2.79,Fresh,Niche,Men,1,0,Eau De Cologne,False,False,False,False,False
3.37,3.19,8,10.61,1.5,Woody,Drugstore,Women,1,1,Eau De Cologne,False,False,False,False,False
10.04,8.91,6,240.74,20.47,Citrus,Niche,Women,1,1,Eau De Parfum,False,False,False,False,False
5.86,7.37,8,125.25,18.81,Fresh,Drugstore,Women,1,1,Eau De Parfum,False,False,False,False,False
5.31,7.35,7,47.78,12.39,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
